Full-Stack,Front-End,Back-End,Other-Development,Other-Tech,Creative-Design,Business-Marketing,Other-Occupation,portfolio,certifs,video,testims,jobs,hour_rate_clean,success_rate,rate_cat,hours_per_week,hours,earnings,num-occups,country,embedding_pca
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.6773333333333333,0.0,2.0,0.5,5.0,2.0,1.0,-1.667510336676174
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.46,0.0,1.0,4.5,45.0,1.0,1.0,0.35848673922565
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,15.0,0.8316666666666668,0.0,2.0,5.0,75.0,1.0,1.0,2.758398746759508
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8198333333333332,0.0,1.0,1.5,15.0,1.0,1.0,2.297199357039239
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.746,0.0,0.0,12.0,80.0,2.0,1.0,2.880638532181676
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.8249999999999996,0.0,1.0,23.0,230.0,1.0,1.0,0.4332666800752976
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,0.73,0.0,1.0,33.0,480.0,2.0,1.0,1.4356964257943707
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.8161666666666664,0.0,2.0,0.8333333333333334,5.0,1.0,1.0,4.096805840775042
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,20.0,0.9215,0.0,2.0,5.0,96.0,2.0,1.0,0.6069939884910408
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9431666666666664,0.0,1.0,69.0,690.0,2.0,1.0,3.5309757809581104
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8283333333333334,0.0,1.0,3.0,13.0,2.0,1.0,-0.2280413773328261
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.6241666666666664,0.0,1.0,6.0,60.0,1.0,1.0,-0.0180534345882566
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.96666666666667,10.0,0.9573333333333331,1.0,2.0,4155.983333333334,47045.8,1.0,1.0,-0.0768956446786991
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,0.9018333333333332,0.0,1.0,46.5,465.0,1.0,1.0,0.691783004642801
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.9461666666666666,0.0,1.0,360.0,3000.0,1.0,1.0,0.5900416928123035
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.632833333333333,0.0,1.0,0.4545454545454545,5.0,2.0,1.0,0.9196959719256188
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.0,0.8694999999999999,0.0,0.0,168.0,1900.0,2.0,1.0,-1.4124429417151956
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,0.9165000000000002,0.0,1.0,442.0,7500.0,1.0,1.0,0.7791608867846677
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,0.964,0.0,1.0,26.666666666666668,400.0,1.0,1.0,0.816267375392238
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,9.0,0.8489999999999999,0.0,2.0,122.22222222222224,1100.0,2.0,1.0,0.0643527116628615
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8973333333333334,0.0,1.0,2.7,27.0,1.0,1.0,1.774659253007274
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,0.9116666666666664,0.0,1.0,19.0,572.0,2.0,1.0,-0.065581948709792
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,15.0,0.7869999999999998,0.0,2.0,5.0,93.0,2.0,1.0,1.410870440711987
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0.9135,0.0,0.0,2.0,22.0,1.0,1.0,1.875339198930818
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,15.0,0.6661666666666666,0.0,2.0,2.0,30.0,2.0,1.0,-2.8567488358764197
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.8878333333333333,0.0,1.0,45.0,498.0,1.0,1.0,-0.9303182318752448
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7536666666666666,0.0,1.0,1.0,10.0,2.0,1.0,2.5874547142157773
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.786,0.0,1.0,10.0,100.0,2.0,1.0,-0.4681566689492272
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,10.0,0.9568333333333334,0.0,1.0,243.0,4800.0,1.0,1.0,-1.8524758117462712
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,38.78333333333333,10.0,0.9533333333333336,1.0,1.0,2948.983333333333,23517.133166666667,1.0,1.0,-2.6539772108230206
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,12.0,0.8723333333333332,1.0,1.0,2.0,10.0,2.0,1.0,1.1279018371569731
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.8238333333333332,0.0,2.0,9.0,90.0,1.0,1.0,0.3603568183171206
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,0.7518333333333332,0.0,1.0,8.0,120.0,1.0,1.0,2.852873031465286
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.6771666666666666,0.0,2.0,0.5,5.0,2.0,1.0,0.3116272272856973
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,1.0,0.0,2.0,27.0,695.0,2.0,1.0,-1.6924527117079449
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.45,10.0,0.9641666666666668,1.0,1.0,3311.6,27669.424666666662,1.0,1.0,0.8530812529179918
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.416666666666666,12.0,0.9575,1.0,2.0,1204.3549735449735,12415.916666666666,1.0,1.0,-1.4448176352263853
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7713333333333333,0.0,0.0,1.0,10.0,2.0,1.0,1.4127570549934607
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,10.0,0.7108333333333333,0.0,1.0,0.0,48.0,1.0,1.0,-0.2147857637018702
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8178333333333333,0.0,0.0,1.0,10.0,1.0,1.0,0.7852373505124917
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,18.0,0.8475,0.0,2.0,17.944444444444443,323.0,2.0,1.0,4.442988515764898
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.8306666666666664,0.0,2.0,16.0,163.0,1.0,1.0,4.084294704128001
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,20.0,0.8681666666666668,0.0,2.0,50.0,557.0,2.0,1.0,0.7284272944654574
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,10.0,0.8343333333333335,0.0,2.0,19.5,195.0,1.0,1.0,-0.1767522284654735
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.816833333333333,0.0,0.0,0.4,10.0,1.0,1.0,1.031300033139524
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7656666666666667,0.0,2.0,5.0,50.0,1.0,1.0,0.966438791248636
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.8806666666666666,0.0,1.0,60.0,595.0,1.0,1.0,-0.5271907556939321
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,0.7673333333333334,0.0,0.0,3.5,35.0,2.0,1.0,-0.8968390488590657
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.7751666666666666,0.0,1.0,1.0,10.0,1.0,1.0,-1.7248935626208644
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.7870000000000004,0.0,1.0,2.0,20.0,1.0,1.0,-1.0146742479981514
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8333333333333329,0.0,2.0,1.0,10.0,1.0,1.0,1.9252380967483784
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.7619999999999999,0.0,1.0,13.461538461538462,175.0,1.0,1.0,0.1668540492376595
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,12.0,0.9483333333333334,0.0,1.0,35.0,1200.0,2.0,1.0,1.7026388126973293
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,20.0,0.877,0.0,2.0,29.0,261.0,2.0,1.0,1.0170601388468044
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,25.0,1.0,0.0,1.0,100.0,2500.0,2.0,1.0,1.1791562059459546
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.9513333333333333,0.0,1.0,120.0,2400.0,1.0,1.0,1.29613252188456
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,0.7573333333333333,0.0,1.0,10.0,150.0,1.0,1.0,0.8317100942738567
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0333333333333334,10.0,0.7103333333333332,0.0,1.0,1.0,10.0,2.0,1.0,-0.3853322449454271
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,0.6836666666666668,0.0,1.0,1.0,72.0,2.0,1.0,-2.485009734867383
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8506666666666667,0.0,0.0,13.0,51.0,1.0,1.0,1.601087847670723
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.8499999999999998,0.0,1.0,100.0,1200.0,1.0,1.0,3.242356693345855
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7211666666666665,0.0,1.0,1.0,20.0,1.0,1.0,3.3466381856489327
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,20.0,0.8710000000000001,0.0,1.0,4.0,88.0,1.0,1.0,2.0699455317827837
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.7708333333333333,0.0,1.0,1.0,10.0,2.0,1.0,-0.8919756316365833
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,30.0,0.6961666666666665,0.0,2.0,1.4333333333333331,43.0,2.0,1.0,0.3141728614908177
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.747833333333333,0.0,0.0,2.6,52.0,2.0,1.0,-0.996491439368304
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.895,0.0,1.0,2.0,20.0,1.0,1.0,1.8647613193080776
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.9151666666666668,0.0,2.0,2.333333333333333,70.0,1.0,1.0,1.632132774486138
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,25.0,1.0,0.0,1.0,8290.0,59000.0,1.0,1.0,2.504694644422272
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7090000000000001,0.0,1.0,3.0,30.0,2.0,1.0,-0.8649756178720486
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.701666666666667,0.0,1.0,4.4,44.0,1.0,1.0,2.081723381944408
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8173333333333331,0.0,1.0,0.8,8.0,1.0,1.0,0.1963700036375515
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,15.0,0.8960000000000001,0.0,1.0,18.0,268.0,2.0,1.0,-0.2800578148930061
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,124.78474205778508,1497.4169046934207,1.0,1.0,0.0341762589506102
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.8469999999999996,0.0,2.0,2.0,7.0,1.0,1.0,-2.35377946413382
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.8133333333333332,0.0,2.0,17.0,270.0,2.0,1.0,1.5975482233965483
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.8744999999999999,0.0,1.0,8.0,80.0,1.0,1.0,0.0354791617432801
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.8836666666666666,1.0,1.0,4.5,45.0,1.0,1.0,0.2303330860366437
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,22.0,0.9581666666666668,0.0,1.0,285.0,2900.0,2.0,1.0,-0.6050158537971936
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.9325,0.0,1.0,126.0,1300.0,1.0,1.0,0.4863708583935358
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8945000000000001,0.0,2.0,4.0,20.0,2.0,1.0,1.9266004587931933
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,0.9548333333333332,0.0,1.0,40.0,932.0,1.0,1.0,-1.6718102556848902
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7090000000000001,0.0,1.0,3.0,30.0,2.0,1.0,3.3132720180969377
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8163333333333332,0.0,0.0,1.0,10.0,1.0,1.0,4.690380858975353
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.7673333333333332,0.0,1.0,6.0,60.0,1.0,1.0,3.080455753022277
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.6833333333333331,0.0,2.0,0.5,5.0,2.0,1.0,-2.73002771098111
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9008333333333334,0.0,0.0,2.0,20.0,1.0,1.0,-1.3675450949096843
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.778,0.0,1.0,11.0,110.0,1.0,1.0,2.4686968914767577
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.7243333333333329,0.0,1.0,14.0,375.0,1.0,1.0,2.8394687957485285
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,10.0,0.8468333333333332,0.0,2.0,89.7,897.0,2.0,1.0,-1.1532938542996212
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,0.9399999999999998,0.0,2.0,39.0,390.0,1.0,1.0,1.47434458044038
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.7775000000000002,0.0,1.0,4.0,58.0,1.0,1.0,-0.73797766428256
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,10.0,0.730833333333333,0.0,1.0,15.5,155.0,2.0,1.0,0.305081004820005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8783333333333334,0.0,2.0,42.0,147.0,1.0,1.0,3.3491049999486275
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,0.8989999999999999,0.0,1.0,1624.0,27000.0,2.0,1.0,-2.496433333596153
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.908333333333333,1.0,1.0,1.0,10.0,1.0,1.0,-1.5227886083093554
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.9021666666666666,0.0,2.0,2.0,18.0,1.0,1.0,3.672656605918881
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.8391666666666667,0.0,1.0,20.0,200.0,1.0,1.0,-0.9263791952623898
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.7956666666666667,0.0,1.0,6.5,65.0,1.0,1.0,1.8756129649582207
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,1.0,1252.0,15000.0,2.0,1.0,0.837533797353851
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,14.0,0.7783333333333332,0.0,1.0,19.0,205.0,2.0,1.0,-1.5964274682587336
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,20.0,0.9548333333333332,0.0,1.0,234.0,3700.0,1.0,1.0,0.2604115120419927
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8353333333333332,0.0,2.0,20.0,117.0,1.0,1.0,1.050187852080496
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,0.8223333333333332,0.0,2.0,1.5714285714285714,55.0,2.0,1.0,2.217312732214094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.8333333333333331,0.0,2.0,0.8571428571428571,12.0,1.0,1.0,0.3884163447810491
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7929999999999999,0.0,2.0,0.5,5.0,2.0,1.0,3.4383918715295283
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.8004999999999998,0.0,2.0,0.4545454545454545,10.0,2.0,1.0,0.2640542259966172
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,10.0,0.9,0.0,1.0,2.7,27.0,1.0,1.0,-1.3887503672135548
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.47,0.0,1.0,18.0,295.0,1.0,1.0,-0.7688071172475632
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,10.0,0.6658333333333334,0.0,2.0,3.0,19.0,2.0,1.0,-1.8084972987347083
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,0.2,0.0,1.0,107.0,981.0,1.0,1.0,-1.641429408513097
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,25.0,0.755,0.0,2.0,1.0,25.0,1.0,1.0,0.7467655980596934
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.8684999999999999,0.0,1.0,20.0,61.0,1.0,1.0,1.192960894255228
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.8425000000000001,0.0,2.0,34.833333333333336,209.0,2.0,1.0,1.448377047986269
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.911,0.0,2.0,5.0,31.0,1.0,1.0,0.4541878672095726
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,0.7149999999999999,0.0,2.0,3.0,25.0,1.0,1.0,0.7722490681703789
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.8326666666666666,0.0,2.0,0.125,2.5,2.0,1.0,-0.7502827572386946
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8835000000000001,0.0,1.0,4.0,40.0,1.0,1.0,-0.1645614273001472
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,0.9,0.0,2.0,125.0,1000.0,2.0,1.0,-0.762501747300369
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.7705,0.0,1.0,1.6666666666666667,20.0,1.0,1.0,1.0586128234729448
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9618333333333332,1.0,2.0,10.0,100.0,1.0,1.0,-0.9586786909075854
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,20.0,0.9571666666666666,0.0,1.0,16.0,714.0,1.0,1.0,0.1891136635228745
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7371666666666665,0.0,2.0,0.5,5.0,2.0,1.0,3.609185484240311
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.8566666666666667,0.0,0.0,14.0,142.0,2.0,1.0,0.0156677241401029
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,35.0,0.75,0.0,1.0,491.0,5600.0,1.0,1.0,-0.2168864015841508
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0,0.9223333333333336,0.0,1.0,670.0,20000.0,1.0,1.0,3.022319798721566
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,10.0,0.8938333333333333,0.0,2.0,537.0,7200.0,2.0,1.0,-0.3184229797295925
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.31666666666667,11.0,0.9655,1.0,1.0,2740.5333333333333,28495.45,1.0,1.0,2.145782754064137
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8331666666666666,0.0,1.0,1.8,18.0,1.0,1.0,-1.0478311326091694
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.8570000000000001,0.0,1.0,2.0,15.0,2.0,1.0,3.245601279244261
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,1.0,7.0,70.0,1.0,1.0,1.8403044564862412
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9123333333333332,0.0,1.0,2.0,20.0,1.0,1.0,-0.0072183888244218
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.9048333333333332,0.0,1.0,77.0,772.0,2.0,1.0,0.9295240431356684
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8179999999999998,0.0,1.0,0.47,4.7,1.0,1.0,-2.047242763122868
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7799999999999998,0.0,2.0,0.5,5.0,1.0,1.0,3.126709049746577
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.825333333333333,0.0,2.0,0.5,5.0,1.0,1.0,0.9413011177148474
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,10.0,0.8933333333333334,0.0,2.0,361.0,3600.0,2.0,1.0,-0.283708540248099
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,0.791,0.0,0.0,2.0,124.0,2.0,1.0,-0.9132956715217
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7323333333333334,0.0,1.0,3.4,34.0,2.0,1.0,3.2412883584549976
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.6776666666666665,0.0,1.0,10.0,29.0,2.0,1.0,-1.051649876188249
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,18.0,0.9313333333333336,0.0,2.0,75.0,1100.0,1.0,1.0,0.1674095791794913
