,set_export_cert,set_export_cert_date,set_ica_letter,set_import_cert,set_import_cert_date,set_import_unit,set_quantity_used,set_import_quant,exp_cert,exp_product_type,exp_destination_country,exp_port_of_loading,exp_shipment_type,exp_country_group,exp_entry_date,exp_movement_visa_date,exp_invoice_date,exp_inspection_result,exp_item_count,exp_qty_per_piece,exp_avg_price_per_piece,exp_net_weight_actual,exp_invoice_value_actual,imp_certificate,imp_supplier_name,imp_weight,imp_quantity,imp_quantity_unit,imp_customs_system,imp_origin,imp_shipping_port,imp_port_entry_date,imp_certificate_date,imp_factory_entry_date,imp_container_packages,imp_container_type,imp_container_package_count,imp_port_stay_duration,imp_release_time,imp_inspection_rate,imp_inspection_type,imp_item_type,imp_invoice_value_usd,imp_final_value,imp_exchange_rate,imp_converted_invoice_value,imp_invoice_final_value_difference,imp_guarantee_type,imp_guarantee_value,imp_guarantee_submission_date,imp_window_fees,imp_customs_fees_and_taxes,imp_unloading,imp_unofficial_clearance_fees,imp_ground_fees,imp_additional_ground_fees_usd,imp_avg_black_market_usd_rate,imp_additional_ground_fees_egp,imp_other_receipts,imp_total_collected_value_egp,imp_shipping_line,imp_display_entities,imp_display_entity_count,imp_display_entity_cost,imp_display_entity_time,imp_transportation,imp_total_paid,imp_shipping_type,imp_port_airport,imp_shipping_terms,imp_factory_entry_month,imp_factory_entry_year,display_intelligence,display_agriculture,display_chemistry,display_explosives,display_xray,display_drugs,display_printed_materials
283,2020,2023-05-31,9/298,106305,2023-03-20,kg,3493.06,3068.890000000001,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,106305,Tiv Textile,17852.0,774,roll,سماح مؤقت,Israel,Haifa,2023-03-16,2023-03-20,2023-03-23,Container,40.0,1.0,7,3,0.1,Red A,fabric,83679.91,2765758.024,30.9557,2590370.189987,175387.8340130001,Bank,450000.0,2023-03-21 00:00:00,5446.0,27769.08,17346.0,2725.0,4045.0,24.0,34.0,816.0,1285.0,509432.08,B&G,No-Display,0.0,0.0,0.0,8550,517982.08,Sea,Alexandria,CIF,3,2023,0,0,0,0,0,0,0
284,2020,2023-05-31,9/298,113195,2023-03-26,kg,18602.8,18602.8,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,113195,Tiv Textile,19185.0,797,roll,سماح مؤقت,Israel,Haifa,2023-03-23,2023-03-26,2023-03-29,Container,40.0,1.0,6,3,0.1,Red A,fabric,84058.04,2971979.42,30.95,2601596.338,370383.0820000004,Bank and Facility,440000.0,2023-03-26 00:00:00,5445.9,42760.95,17365.03,2725.0,3040.95,24.0,34.0,816.0,1285.0,513438.83,B&G,No-Display,0.0,0.0,0.0,8500,521938.83,Sea,Alexandria,CIF,3,2023,0,0,0,0,0,0,0
285,2020,2023-05-31,9/298,113267,2023-03-26,kg,3560.86,7886.89,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,113267,Tiv Textile,12869.0,549,roll,سماح مؤقت,Israel,Haifa,2023-03-23,2023-03-26,2023-03-29,Container,40.0,1.0,3,3,0.1,Red A,fabric,60358.13,1998258.832,30.95,1868084.124,130174.7085,Bank and Facility,320000.0,2023-03-26 00:00:00,5317.4,20236.6,17271.42,2725.0,4075.5,24.0,34.0,816.0,4495.0,374936.92,B&G,No-Display,0.0,0.0,0.0,8550,383486.92,Sea,Alexandria,CIF,3,2023,0,0,0,0,0,0,0
286,2020,2023-05-31,9/298,124192,2023-04-03,kg,200.0,46.9,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,124192,Tiv Textile,19033.8,799,roll,سماح مؤقت,Israel,Haifa,2023-03-30,2023-04-03,2023-04-08,Container,40.0,1.0,9,5,0.1,Red A,fabric,89235.25,2948716.211,30.95,2761830.9875,186885.2235000003,Bank and Facility,480000.0,2023-03-04 00:00:00,5446.0,299589.567,17362.78,2725.0,8056.95,24.0,34.0,816.0,3995.0,817991.297,B&G,No-Display,0.0,0.0,0.0,8700,826691.297,Sea,Alexandria,CIF,4,2023,0,0,0,0,0,0,0
287,2020,2023-05-31,9/298,139853,2023-04-16,kg,200.0,13.0,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,139853,Tiv Textile,18430.9,793,roll,سماح مؤقت,Israel,Haifa,2023-04-13,2023-04-16,2023-04-26,Container,40.0,1.0,13,10,0.1,Red A,fabric,80747.09,2855400.254,30.9557,2499582.693913,355817.5600870005,Bank and Facility,420000.0,2023-04-18 00:00:00,5396.0,43828.5,17354.0,2725.0,22165.0,0.0,36.0,0.0,2345.0,513813.5,B&G,No-Display,0.0,0.0,0.0,8550,522363.5,Sea,Alexandria,CIF,4,2023,0,0,0,0,0,0,0
288,2020,2023-05-31,9/298,176039,2023-05-16,kg,200.0,25.0,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,176039,Tiv Textile,16640.6,698,roll,سماح مؤقت,Israel,Haifa,2023-05-11,2023-05-16,2023-05-20,Container,40.0,1.0,9,4,0.1,Red A,fabric,72911.52,2579848.568,30.95,2256611.544,323237.0239999997,Bank,400000.0,2023-05-16 00:00:00,5445.9,25909.99,17327.32,2725.0,5047.35,24.0,34.0,816.0,1285.0,458556.56,B&G,No-Display,0.0,0.0,0.0,8650,467206.56,Sea,Alexandria,CIF,5,2023,0,0,0,0,0,0,0
289,2020,2023-05-31,9/298,179023,2022-05-14,kg,132.84,17885.563875,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,179023,Avco,19080.0,18000,piece,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1.0,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,Facility,85000.0,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825.0,6627.39,12.0,18.0,216.0,4945.0,116520.84,B&G,No-Display,0.0,1555.0,0.0,8610,126685.84,Sea,Alexandria,CIF,5,2022,0,0,0,0,0,0,0
290,2020,2023-05-31,9/298,179982,2022-05-15,kg,35.424,12696.21672,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,179982,Rossari Biotech Limted,15316.7,14400,kg,سماح مؤقت,India,India,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1.0,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,Facility,70000.0,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325.0,5637.63,605.0,18.0,10890.0,431.0,102196.98,MSC,مخدرات- كيمياء,2.0,4075.0,7.0,8500,114771.98,Sea,Ain Sokhna,CIF,5,2022,0,0,1,0,0,1,0
291,2020,2023-05-31,9/298,268527,2022-07-26,kg,311.7312,11663.68632,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
292,2020,2023-05-31,9/298,290936,2022-10-08,kg,246.1968,13491.458755,2020,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-05-31,2023-06-21,2023-05-31,1,100579,2.4,17712.0,238138.24,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
293,2021,2023-05-31,9/298,61,2023-10-05,piece,1137.0,15108.0,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
294,2021,2023-05-31,9/298,29972,2023-01-21,m,3107.91,60213.0,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,29972,Haama-Ltd,1819.9,325,roll,سماح مؤقت,Israel,Haifa,2023-01-20,2023-01-21,2023-01-25,Container,20.0,1.0,5,4,1.0,Red A,fabric,21450.0,660500.0,29.8897,641134.0650000001,19365.93499999994,Bank,110000.0,2023-01-22 00:00:00,4460.0,9627.5,8044.0,3075.0,1940.0,0.0,30.0,0.0,8872.0,146018.5,egymar,No-Display,0.0,0.0,0.0,8400,154418.5,Sea,Dekhila,c&f,1,2023,0,0,0,0,0,0,0
295,2021,2023-05-31,9/298,106305,2023-03-20,kg,6112.61,14537.84,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,106305,Tiv Textile,17852.0,774,roll,سماح مؤقت,Israel,Haifa,2023-03-16,2023-03-20,2023-03-23,Container,40.0,1.0,7,3,0.1,Red A,fabric,83679.91,2765758.024,30.9557,2590370.189987,175387.8340130001,Bank,450000.0,2023-03-21 00:00:00,5446.0,27769.08,17346.0,2725.0,4045.0,24.0,34.0,816.0,1285.0,509432.08,B&G,No-Display,0.0,0.0,0.0,8550,517982.08,Sea,Alexandria,CIF,3,2023,0,0,0,0,0,0,0
296,2021,2023-05-31,9/298,176039,2023-05-16,kg,279.93,509.2,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,176039,Tiv Textile,16640.6,698,roll,سماح مؤقت,Israel,Haifa,2023-05-11,2023-05-16,2023-05-20,Container,40.0,1.0,9,4,0.1,Red A,fabric,72911.52,2579848.568,30.95,2256611.544,323237.0239999997,Bank,400000.0,2023-05-16 00:00:00,5445.9,25909.99,17327.32,2725.0,5047.35,24.0,34.0,816.0,1285.0,458556.56,B&G,No-Display,0.0,0.0,0.0,8650,467206.56,Sea,Alexandria,CIF,5,2023,0,0,0,0,0,0,0
297,2021,2023-05-31,9/298,179023,2022-05-14,kg,32.3325,17913.0,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,179023,Avco,19080.0,18000,piece,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1.0,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,Facility,85000.0,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825.0,6627.39,12.0,18.0,216.0,4945.0,116520.84,B&G,No-Display,0.0,1555.0,0.0,8610,126685.84,Sea,Alexandria,CIF,5,2022,0,0,0,0,0,0,0
298,2021,2023-05-31,9/298,179982,2022-05-15,kg,8.622,12706.5,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,179982,Rossari Biotech Limted,15316.7,14400,kg,سماح مؤقت,India,India,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1.0,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,Facility,70000.0,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325.0,5637.63,605.0,18.0,10890.0,431.0,102196.98,MSC,مخدرات- كيمياء,2.0,4075.0,7.0,8500,114771.98,Sea,Ain Sokhna,CIF,5,2022,0,0,1,0,0,1,0
299,2021,2023-05-31,9/298,239839,2022-06-30,kg,25.13313,6537.21,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,239839,Anadolu Kimya Sanayi Ve Ticaret Ltd,7955.0,7040,kg,سماح مؤقت,Turkey,Turkey,2022-06-16,2022-06-30,2022-07-20,Container,20.0,1.0,34,20,1.0,Red B,dyes,48535.0,1124079.201,19.856,963710.9600000001,160368.2409999998,Facility,140000.0,2022-07-03 00:00:00,6748.35,11350.99,19380.0,2725.0,45600.0,0.0,19.0,0.0,0.0,225804.34,DCS,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4805.0,0.0,8225,238834.34,Sea,Alexandria,EXFACTORY,7,2022,1,1,1,1,0,0,0
300,2021,2023-05-31,9/298,268527,2022-07-26,kg,75.8736,11796.12,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
301,2021,2023-05-31,9/298,290936,2022-10-08,kg,59.9229,13623.85,2021,Shirt,Turkey,Alexandria,sean,Turkey,2023-05-31,2023-07-24,2023-05-31,2023-06-04,1,23907,2.35,4311.0,55467.8,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
302,2026,2023-05-31,9/546,61,2023-10-05,piece,72.0,15108.0,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
303,2026,2023-05-31,9/546,19428,2023-01-15,kg,694.54,2557.16,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,19428,Draja,48902.4,960,carton,سماح مؤقت,India,Mundra,2023-01-13,2023-01-15,2023-01-21,Container,40.0,2.0,8,6,1.0,Red A,yarn,154368.0,5302909.13,29.6367,4574958.1056,727951.0243999995,Facility,180000.0,2023-01-14 00:00:00,4409.8,53029.9,29740.0,5225.0,0.0,0.0,30.0,0.0,600.0,273004.7,Hapag-Lloyd,No-Display,0.0,0.0,0.0,1200,274204.7,Sea,Dumiat,CIF,1,2023,0,0,0,0,0,0,0
304,2026,2023-05-31,9/546,179023,2022-05-14,kg,5.587499999999999,17913.0,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,179023,Avco,19080.0,18000,piece,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1.0,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,Facility,85000.0,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825.0,6627.39,12.0,18.0,216.0,4945.0,116520.84,B&G,No-Display,0.0,1555.0,0.0,8610,126685.84,Sea,Alexandria,CIF,5,2022,0,0,0,0,0,0,0
305,2026,2023-05-31,9/546,179982,2022-05-15,kg,1.49,12706.5,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,179982,Rossari Biotech Limted,15316.7,14400,kg,سماح مؤقت,India,India,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1.0,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,Facility,70000.0,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325.0,5637.63,605.0,18.0,10890.0,431.0,102196.98,MSC,مخدرات- كيمياء,2.0,4075.0,7.0,8500,114771.98,Sea,Ain Sokhna,CIF,5,2022,0,0,1,0,0,1,0
306,2026,2023-05-31,9/546,239839,2022-06-30,kg,4.34335,6537.21,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,239839,Anadolu Kimya Sanayi Ve Ticaret Ltd,7955.0,7040,kg,سماح مؤقت,Turkey,Turkey,2022-06-16,2022-06-30,2022-07-20,Container,20.0,1.0,34,20,1.0,Red B,dyes,48535.0,1124079.201,19.856,963710.9600000001,160368.2409999998,Facility,140000.0,2022-07-03 00:00:00,6748.35,11350.99,19380.0,2725.0,45600.0,0.0,19.0,0.0,0.0,225804.34,DCS,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4805.0,0.0,8225,238834.34,Sea,Alexandria,EXFACTORY,7,2022,1,1,1,1,0,0,0
307,2026,2023-05-31,9/546,268527,2022-07-26,kg,13.112,11796.12,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
308,2026,2023-05-31,9/546,290936,2022-10-08,kg,10.3555,13623.85,2026,Shirt,Czech Republic,Alexandria,sean,Europe,2023-05-31,2023-07-24,2023-06-07,2023-06-07,1,4408,4.1,745.0,18072.8,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
309,2027,2023-05-31,9/546,61,2023-10-05,piece,13.0,15108.0,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
310,2027,2023-05-31,9/546,33509,2023-02-14,kg,152.0,270.0,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,33509,Huafu,290.0,270,kg,سماح مؤقت,China,Chengdu,2023-02-13,2023-02-14,2023-02-16,Parcels,No-Container,12.0,3,2,1.0,Red A,yarn,1850.0,143000.0,25.0,46250.0,96750.0,No-Guarantee,0.0,0,3345.0,2550.0,1721.0,575.0,3544.0,0.0,30.0,0.0,0.0,11735.0,Air,No-Display,0.0,0.0,0.0,700,12435.0,Air,Cairo,EXW,2,2023,0,0,0,0,0,0,0
311,2027,2023-05-31,9/546,179023,2022-05-14,kg,0.7125,17913.0,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,179023,Avco,19080.0,18000,piece,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1.0,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,Facility,85000.0,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825.0,6627.39,12.0,18.0,216.0,4945.0,116520.84,B&G,No-Display,0.0,1555.0,0.0,8610,126685.84,Sea,Alexandria,CIF,5,2022,0,0,0,0,0,0,0
312,2027,2023-05-31,9/546,179982,2022-05-15,kg,0.19,12706.5,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,179982,Rossari Biotech Limted,15316.7,14400,kg,سماح مؤقت,India,India,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1.0,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,Facility,70000.0,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325.0,5637.63,605.0,18.0,10890.0,431.0,102196.98,MSC,مخدرات- كيمياء,2.0,4075.0,7.0,8500,114771.98,Sea,Ain Sokhna,CIF,5,2022,0,0,1,0,0,1,0
313,2027,2023-05-31,9/546,239839,2022-06-30,kg,0.55385,6537.21,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,239839,Anadolu Kimya Sanayi Ve Ticaret Ltd,7955.0,7040,kg,سماح مؤقت,Turkey,Turkey,2022-06-16,2022-06-30,2022-07-20,Container,20.0,1.0,34,20,1.0,Red B,dyes,48535.0,1124079.201,19.856,963710.9600000001,160368.2409999998,Facility,140000.0,2022-07-03 00:00:00,6748.35,11350.99,19380.0,2725.0,45600.0,0.0,19.0,0.0,0.0,225804.34,DCS,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4805.0,0.0,8225,238834.34,Sea,Alexandria,EXFACTORY,7,2022,1,1,1,1,0,0,0
314,2027,2023-05-31,9/546,268527,2022-07-26,kg,1.672,11796.12,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
315,2027,2023-05-31,9/546,290936,2022-10-08,kg,1.3205,13623.85,2027,Shirt,Czech Republic,Cairo Airport,air,Europe,2023-05-31,2023-07-13,2023-05-31,2023-06-04,1,563,4.1,95.0,2308.3,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
316,2098,2023-05-06,9/546,61,2023-10-05,piece,159.0,30216.0,2098,Shirt,Spain,Ismailia,sean,Europe,2023-06-05,2023-07-22,2023-06-06,2023-06-06,4,16324,2.0832,2150.0,36193.3152,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
317,2098,2023-05-06,9/546,29972,2023-01-21,m,2122.12,120426.0,2098,Shirt,Spain,Ismailia,sean,Europe,2023-06-05,2023-07-22,2023-06-06,2023-06-06,4,16324,2.0832,2150.0,36193.3152,29972,Haama-Ltd,1819.9,325,roll,سماح مؤقت,Israel,Haifa,2023-01-20,2023-01-21,2023-01-25,Container,20.0,1.0,5,4,1.0,Red A,fabric,21450.0,660500.0,29.8897,641134.0650000001,19365.93499999994,Bank,110000.0,2023-01-22 00:00:00,4460.0,9627.5,8044.0,3075.0,1940.0,0.0,30.0,0.0,8872.0,146018.5,egymar,No-Display,0.0,0.0,0.0,8400,154418.5,Sea,Dekhila,c&f,1,2023,0,0,0,0,0,0,0
318,2098,2023-05-06,9/546,60699,2023-02-14,kg,1773.61,3870.16,2098,Shirt,Spain,Ismailia,sean,Europe,2023-06-05,2023-07-22,2023-06-06,2023-06-06,4,16324,2.0832,2150.0,36193.3152,60699,Bros,4102.37,86,piece,سماح مؤقت,Vietnam,Vietnam,2023-02-10,2023-02-14,2023-02-19,Container,20.0,1.0,9,5,0.01,Red A,yarn,19737.81,760000.0,30.5834,603649.338354,156350.661646,Bank,50000.0,2023-02-16 00:00:00,4331.3,8180.0,5679.364,12075.0,9939.66,0.0,30.0,0.0,200.0,90405.32400000001,GULF BADR,No-Display,0.0,0.0,0.0,8475,98880.32400000001,Sea,Ain Sokhna,FOB,2,2023,0,0,0,0,0,0,0
